SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,num_services,charge_per_service,is_new_customer,no_support,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_Mid,tenure_bucket_New
0,0,0,27,1,1,19.6,561.15,1,9.8,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False
0,0,0,2,1,1,86.25,181.65,4,17.25,1,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,0,0,2,1,1,70.75,146.9,4,14.15,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,0,0,26,1,0,59.45,1507.0,3,14.8625,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
0,1,1,1,0,0,40.1,40.1,2,13.366666666666667,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
0,1,1,4,1,1,20.5,77.6,1,10.25,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,27,1,0,49.0,1291.35,1,24.5,0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,50,1,1,100.2,5038.45,5,16.7,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,35,1,1,19.15,638.0,1,9.575,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False
0,1,1,66,1,1,84.0,5714.25,6,12.0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1,1,63,1,0,63.55,4014.2,5,10.591666666666669,0,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1,0,17,0,0,54.6,934.8,4,10.92,0,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False
0,1,1,71,1,0,71.1,5224.95,5,11.85,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1,1,1,1,0,19.95,19.95,1,9.975,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,1,1,54,1,1,105.2,5637.85,5,17.533333333333335,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False
0,1,1,16,1,1,112.95,1882.55,6,16.135714285714286,0,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0,0,29,1,0,25.15,702.0,1,12.575,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,0,1,5,1,1,51.0,286.8,2,17.0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1,1,1,26,1,0,105.75,2710.25,5,17.625,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,41,1,1,99.65,4220.35,5,16.608333333333334,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,0,69,1,0,105.35,7240.65,5,17.558333333333334,0,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,1,18,1,0,25.1,428.45,1,12.55,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False
0,0,0,43,1,1,25.7,1188.2,1,12.85,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
1,0,0,71,1,1,99.65,6951.15,4,19.93,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
1,1,0,2,1,0,79.2,172.85,2,26.4,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1,0,1,1,0,74.3,74.3,1,37.15,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,31,1,1,89.9,2806.9,3,22.475,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0,1,0,56,1,0,80.3,4513.65,3,20.075,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,1,1,74.2,74.2,1,37.1,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,1,69,1,1,25.6,1673.4,1,12.8,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,1,0,50,1,1,94.4,4914.9,4,18.880000000000003,0,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,0,18,1,1,103.6,1806.35,5,17.266666666666666,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
0,0,0,3,1,1,97.9,315.3,5,16.316666666666666,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0,11,1,0,53.8,651.55,3,13.45,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0,1,1,37,1,1,88.8,3340.55,3,22.2,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,67,0,1,53.4,3579.15,4,10.68,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,1,0,66,1,1,66.1,4428.45,4,13.22,0,0,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0,0,1,1,0,20.0,20.0,1,10.0,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,1,0,42,1,1,94.4,4014.6,4,18.880000000000003,0,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,59,1,0,113.75,6561.25,7,14.21875,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,35,1,1,96.75,3403.4,5,16.125,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
0,0,0,44,1,1,90.4,4063.0,3,22.6,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,21,1,0,79.2,1742.45,3,19.8,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
0,1,1,17,1,1,85.45,1451.6,2,28.48333333333333,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,1,1,22,1,0,19.9,400.3,1,9.95,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
0,1,1,55,1,0,59.45,3157.0,3,14.8625,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
0,0,0,6,1,1,90.1,521.3,3,22.525,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,51,0,1,56.4,2928.5,4,11.28,0,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
1,1,0,69,1,0,87.3,6055.55,4,17.46,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
0,0,1,18,1,0,25.3,454.65,1,12.65,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
0,1,0,14,1,0,50.2,668.85,2,16.733333333333334,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,53,1,1,96.75,5206.55,5,16.125,0,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
0,1,1,7,1,0,20.45,150.75,1,10.225,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,30,1,1,74.75,2111.3,5,12.458333333333334,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,1,18,1,1,45.65,747.2,1,22.825,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,72,1,0,92.45,6440.25,7,11.55625,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,33,1,1,54.65,1665.2,2,18.216666666666665,0,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,4,1,0,80.8,332.45,2,26.933333333333334,1,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,0,52,1,1,79.75,4217.8,5,13.291666666666666,0,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,20,1,1,19.4,374.5,1,9.7,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,1,1,6,1,0,25.4,153.3,1,12.7,1,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,1,1,72,1,0,92.65,6733.0,7,11.58125,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,0,43,1,1,78.8,3460.3,6,11.257142857142856,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,12,1,1,100.15,1164.3,4,20.03,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0,1,1,55,1,1,85.1,4600.95,3,21.275,0,0,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,2,1,1,59.0,114.15,3,14.75,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,1,1,70,1,0,24.05,1764.75,1,12.025,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,0,1,0,1,25.15,25.15,0,25.15,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,1,0,68,1,1,80.35,5589.3,2,26.78333333333333,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,4,1,1,68.65,261.25,4,13.73,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,1,0,72,1,0,26.45,1914.5,1,13.225,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,0,0,1,0,0,25.25,25.25,0,25.25,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,18,0,0,46.4,812.4,3,11.6,0,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
0,1,0,45,1,1,84.55,3713.95,3,21.1375,0,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,28,1,0,85.45,2289.9,3,21.3625,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,1,1,0,79.55,79.55,2,26.516666666666666,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,1,1,72,1,1,108.4,7767.25,6,15.485714285714286,0,0,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,0,0,57,1,1,95.25,5464.65,4,19.05,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,0,11,1,1,58.95,601.6,2,19.65,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
0,0,0,66,1,1,88.9,6000.1,3,22.225,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,1,1,51,1,0,19.4,997.75,1,9.7,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,1,1,67,1,0,26.3,1688.9,1,13.15,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,0,18,1,1,69.8,1221.65,1,34.9,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,11,1,1,55.6,580.8,2,18.53333333333333,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,1,1,1,80.2,80.2,2,26.73333333333333,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,0,70,1,0,19.45,1303.5,1,9.725,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,1,1,45,1,1,109.75,4900.65,6,15.678571428571429,0,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,1,1,1,70.05,70.05,1,35.025,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,29,1,1,94.2,2607.6,4,18.84,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
0,1,0,72,1,1,108.4,7719.5,6,15.485714285714286,0,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,54,1,1,74.55,4191.45,5,12.425,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,1,0,70,1,0,79.4,5528.9,6,11.342857142857143,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
1,0,0,2,1,1,44.3,89.3,1,22.15,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,28,1,1,59.9,1654.7,4,11.98,0,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
0,1,0,23,1,1,99.25,2186.4,5,16.541666666666668,0,0,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,24,1,1,49.3,1233.25,2,16.433333333333334,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,1,0,17,1,0,92.6,1579.7,3,23.15,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,1,19,1,1,75.9,1375.6,5,12.65,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
0,0,0,1,1,0,20.45,20.45,1,10.225,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,69,1,0,23.95,1713.1,1,11.975,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,1,0,9,1,1,88.05,801.3,3,22.0125,1,0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,0,53,0,0,54.9,3045.75,4,10.98,0,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
0,0,0,18,1,1,75.4,1380.4,2,25.133333333333336,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,1,1,1,94.0,94.0,3,23.5,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,0,1,13,1,0,88.95,1161.75,7,11.11875,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,51,1,0,20.65,1020.75,1,10.325,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,1,1,29,1,0,75.55,2054.4,5,12.591666666666669,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
0,0,0,13,1,1,19.95,257.0,1,9.975,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False
0,1,1,18,1,0,19.35,309.25,1,9.675,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False
0,0,0,3,0,0,30.4,82.15,1,15.2,1,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,1,0,19,1,1,59.8,1130.85,3,14.95,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
0,1,0,63,1,0,80.0,5040.2,6,11.428571428571429,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
0,1,1,7,1,0,20.65,158.95,1,10.325,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,1,0,3,1,1,105.9,334.65,5,17.650000000000002,1,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
0,1,1,41,1,1,94.3,3893.6,4,18.86,0,0,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,1,54,1,0,60.0,3273.95,3,15.0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,0,71,1,1,80.1,5585.4,6,11.44285714285714,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,1,0,36,1,0,20.85,720.05,1,10.425,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,1,61,1,0,115.1,7008.15,7,14.3875,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,1,24,1,0,55.15,1319.85,3,13.7875,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,9,0,0,58.5,539.85,5,9.75,1,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True
0,1,1,34,1,1,78.95,2647.2,2,26.316666666666663,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1,1,1,29,1,1,103.95,2964.8,4,20.79,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,0,37,1,0,72.1,2658.4,4,14.419999999999998,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
0,0,0,37,1,1,104.5,3778.0,5,17.416666666666668,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False
0,0,0,1,1,1,70.1,70.1,1,35.05,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0,2,1,0,66.4,94.55,4,13.28,1,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,1,57,1,0,89.55,5012.35,7,11.19375,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,9,1,1,79.55,723.4,2,26.516666666666666,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,0,26,1,1,95.85,2475.35,5,15.975,0,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
1,0,0,65,0,1,53.5,3517.9,4,10.7,0,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
0,1,0,2,1,0,79.7,165.0,3,19.925,1,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,10,1,1,86.65,856.65,2,28.883333333333336,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,1,35,1,1,72.1,2495.15,4,14.419999999999998,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,True,False
0,0,0,1,1,1,80.85,80.85,2,26.95,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
0,1,0,28,1,1,92.35,2602.9,4,18.47,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
0,1,0,57,1,1,19.6,1134.25,1,9.8,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,0,0,24,0,1,50.6,1288.75,3,12.65,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False
0,1,1,35,1,0,20.5,759.35,1,10.25,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,0,0,19,1,1,87.7,1725.95,3,21.925,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False
1,0,0,1,1,0,69.1,69.1,1,34.55,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,1,12,0,0,33.15,444.75,2,11.05,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
0,1,1,23,1,1,20.0,445.3,1,10.0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,1,0,59,1,1,99.5,5961.1,4,19.9,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False
0,1,1,17,1,1,55.35,920.5,3,13.8375,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1,1,0,38,0,1,24.85,955.75,0,24.85,0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,56,1,1,99.75,5608.4,5,16.625,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
0,1,1,70,1,0,74.1,5222.3,6,10.585714285714284,0,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
0,0,0,5,1,0,50.55,244.75,2,16.849999999999998,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,1,0,19.25,19.25,1,9.625,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,1,1,39,1,0,19.75,757.95,1,9.875,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
1,0,0,52,1,0,108.1,5839.3,6,15.44285714285714,0,0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
0,1,1,16,0,1,35.5,552.7,1,17.75,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,1,1,26,1,0,81.95,2070.05,3,20.4875,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,37,0,0,35.8,1316.9,1,17.9,0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
0,0,0,14,1,1,80.45,1072.0,2,26.816666666666663,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,2,1,1,49.4,106.55,1,24.7,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,1,1,1,79.55,79.55,2,26.516666666666666,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,1,1,50,0,1,39.45,2021.35,2,13.15,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,1,0,67,1,1,25.25,1733.15,1,12.625,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,1,1,58,0,1,55.5,3166.9,4,11.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,57,1,0,20.75,1118.8,1,10.375,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,0,27,1,0,78.2,2078.95,6,11.171428571428573,0,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False
0,1,0,58,1,0,20.75,1185.95,1,10.375,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,0,70,1,0,79.6,5589.45,6,11.37142857142857,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,15,1,0,55.0,757.1,2,18.33333333333333,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,1,54,1,1,55.0,3092.65,2,18.33333333333333,0,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,31,1,1,79.3,2484.0,5,13.216666666666669,0,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False
1,1,0,10,1,1,89.8,914.3,3,22.45,1,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,0,2,1,0,19.5,31.55,1,9.75,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,1,1,0,74.7,74.7,2,24.9,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
