SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,num_services,charge_per_service,is_new_customer,no_support,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_Mid,tenure_bucket_New,top_risk_factors,churn_probability
-0.093878075,-0.22537282,0.01943967,-0.06555737,-0.033992276,0.16472767,0.20600055,0.087058075,0.35471737,0.95464265,0.009176792,-0.26591256,0.024989717,0.0,-0.20496334,0.3715019,-0.0041142073,0.0,-0.13081133,0.0,0.8912428,0.0,-0.32840896,0.0,-0.026818933,0.0,-0.66395277,0.0,-0.6738473,0.17721735,0.21643642,0.6206312,-1.0974878,-0.12318163,0.026405703,-0.07080406,"PaymentMethod_Electronic check, charge_per_service, OnlineBackup_Yes",0.52653956
-0.011362926,0.13501242,0.10342089,0.1010021,-0.03612678,-0.18421489,-0.51448643,0.30734804,-1.6334553,-0.6553725,0.01529416,0.093629755,0.16625343,0.0,0.2612146,0.24836612,-0.00077185105,0.0,0.26093134,0.0,0.64012426,0.0,0.5307961,0.0,0.5664789,0.0,0.4979308,0.0,0.5052855,-0.024595797,-0.9328377,0.5559169,-0.86117905,-0.07021526,-0.0017409172,-0.064669184,"num_services, Contract_Two year, PaymentMethod_Electronic check",0.4972875
0.050677665,0.1095723,-0.070529714,-0.3006621,-0.061101187,0.0014519304,0.45507938,-0.57253236,0.85899156,0.74140996,0.0073190443,-0.082333826,-0.118476264,0.0,-0.29150423,0.30508283,-0.0020027878,0.0,-0.08021273,0.0,-0.60178465,0.0,-0.28197408,0.0,-0.14103124,0.0,-0.5945153,0.0,-0.729104,-0.756484,-0.14574188,-0.14240535,-0.93969434,-0.07037563,-0.06513363,-0.112453125,"PaymentMethod_Electronic check, num_services, Contract_One year",0.0255984
-0.024652975,-0.11368348,0.1204473,-1.9414953,-0.039072316,0.081593424,-1.3377094,-0.32828674,-1.7146056,-0.58151,0.012789493,0.0072785304,-0.018294876,0.0,0.16502318,0.15851042,-0.00077185105,0.0,0.34139204,0.0,0.3197449,0.0,0.670353,0.0,0.6839179,0.0,0.49831727,0.0,0.52038616,-0.15741126,-1.825544,0.56067044,-1.0753675,-0.061106514,0.007888123,-0.093097985,"tenure, Contract_Two year, num_services",0.0056348825
-0.025205383,-0.15264395,-0.29274043,0.40591943,-0.031069148,0.0016734547,0.07957722,0.1818766,0.08859625,0.49316815,-0.01852741,0.14687233,-0.15345234,0.0,-0.20229056,-0.29548115,-0.004310016,0.0,0.37861618,0.0,-0.3465049,0.0,-0.49706385,0.0,-0.18325204,0.0,-0.5685596,0.0,-0.2987239,0.08444075,0.19693178,-0.24543092,-0.89140356,0.2168178,-0.008589627,0.22440009,"PaymentMethod_Electronic check, StreamingTV_Yes, DeviceProtection_Yes",0.15120439
-0.08170099,-0.13651688,0.0408726,-0.3901785,-0.026230317,0.10398658,0.033359267,-0.100162655,-0.63549113,0.76135564,0.004717724,-0.11532495,0.061004367,0.0,0.35969007,0.3777384,-0.000874751,0.0,-0.1462548,0.0,-0.5038254,0.0,0.58763385,0.0,-0.12757896,0.0,0.6252633,0.0,0.90371555,0.12555863,0.16509488,0.502804,-0.97646964,-0.11495728,-0.012619308,-0.07825688,"PaymentMethod_Electronic check, StreamingMovies_Yes, charge_per_service",0.7680843
0.024717417,0.116462685,0.019672127,1.353543,-0.050760593,-0.040771123,0.34635255,1.0303005,0.94056123,1.4556669,-0.010491843,-0.06604502,-0.14018844,0.0,-0.068543576,0.43172467,-0.0033663616,0.0,-0.04717358,0.0,-0.43789774,0.0,-0.2971727,0.0,-0.08457518,0.0,-0.371356,0.0,-0.4256916,0.104978815,0.15239269,-0.12448099,0.7178722,-0.21152507,-0.080021285,0.13374376,"charge_per_service, tenure, TotalCharges",0.9873717
0.01102593,0.07825764,0.040624674,0.016710106,-0.029320614,0.09030233,0.3104009,-0.3316372,0.2543958,0.3367218,0.022370258,0.17058061,0.11857561,0.0,0.12555407,-0.49723312,-0.004282714,0.0,0.6080603,0.0,-0.5414993,0.0,-0.2485362,0.0,-0.13360606,0.0,-0.56787354,0.0,-0.607659,0.062066488,0.19018282,-0.16189209,-0.9008185,-0.06394001,0.03491901,-0.11886059,"PaymentMethod_Electronic check, OnlineSecurity_Yes, StreamingMovies_Yes",0.14864902
-0.008589268,-0.250365,-0.5057209,-0.59075326,-0.092182316,-0.15108539,0.54242843,0.37979093,0.923913,-0.5916906,0.0059905457,0.11859307,0.01114133,0.0,0.35888168,-0.58961344,0.11658744,0.0,-0.1269547,0.0,-0.40520513,0.0,-0.17964739,0.0,-0.2076243,0.0,-0.11879544,0.0,-0.45339957,-0.011866834,-0.82319254,0.7006154,-1.0650374,-0.21179576,0.18638918,-0.15335366,"PaymentMethod_Electronic check, num_services, Contract_Two year",0.03911429
-0.038240407,-0.18074737,0.041853715,-0.41273108,-0.039380573,0.09102282,-0.48238248,-0.13607971,-0.7484863,0.57403874,0.02799312,-0.3127159,-0.1455603,0.0,0.1999376,0.2713424,-0.00083869125,0.0,-0.18299459,0.0,0.64675057,0.0,0.7238899,0.0,-0.08553301,0.0,-1.1342467,0.0,0.5599838,0.11377619,0.10836504,-0.14765479,0.6927032,-0.13350926,0.033364676,-0.0398563,"StreamingTV_Yes, num_services, DeviceProtection_Yes",0.46387234
-0.021865077,-0.1923777,-0.22073363,-0.61089605,-0.06352709,-0.08017618,0.6601289,0.5137857,0.83644885,-1.0708061,0.0059905457,0.07792157,0.018181352,0.0,-0.45838392,-0.5623275,0.12035155,0.0,-0.13627146,0.0,-0.2527435,0.0,-0.15283671,0.0,-0.20080642,0.0,-0.37199068,0.0,-0.35674015,0.012393165,-1.5448942,-0.118995026,-0.9172015,0.444696,0.4049407,-0.15977632,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",0.012040823
0.031582445,0.036151957,0.0959851,-0.28727996,-0.04935546,-0.003295722,0.08218239,-0.28629103,0.3799723,0.6620722,0.022995224,-0.07711388,0.10349268,0.0,-0.5370317,0.32206133,-0.0021188702,0.0,-0.046784434,0.0,-0.63515353,0.0,-0.3545686,0.0,-0.10760002,0.0,-0.73793066,0.0,0.5595055,0.042093184,0.14390548,-0.16596983,0.75769395,-0.18697904,0.043036427,-0.1361599,"PaymentMethod_Electronic check, StreamingTV_Yes, charge_per_service",0.41587538
0.011552081,0.106483504,0.11593242,0.64312893,-0.20032248,-0.07271628,-0.13001025,-0.016164206,-0.83833706,-1.3531972,-0.020318355,0.16616918,-0.16270855,0.0,-0.41503635,-0.4645752,-0.0020585267,0.0,-0.18134078,0.0,-0.5431164,0.0,-0.3381652,0.0,0.21176718,0.0,0.56933314,0.0,0.4561656,0.030151192,0.21465333,-0.21688212,0.62161225,-0.22527224,-0.043193597,0.091771945,"charge_per_service, num_services, tenure",0.119884856
-0.0048844675,-0.17467186,-0.51203215,-0.61870956,-0.25207484,-0.021671621,0.2753566,1.0539451,0.6932999,-1.0656321,0.0058998372,0.22357665,-0.19841917,0.0,0.22388662,-0.5671621,0.11894358,0.0,-0.11542837,0.0,-0.28263235,0.0,-0.3422304,0.0,-0.19409357,0.0,-0.49466953,0.0,-0.35076737,0.08251284,0.070475675,-0.27090472,0.626684,-0.16934335,-0.027857088,-0.08286534,"charge_per_service, TotalCharges, num_services",0.084687546
-0.05670545,0.118669204,0.014744607,-1.125555,-0.028794406,0.02587032,-0.54661846,-1.2519561,-0.84354067,-0.1423752,0.022987962,0.13244803,0.07864637,0.0,0.1266288,0.26783553,-0.0014324219,0.0,0.25143772,0.0,0.60519356,0.0,-0.5501272,0.0,0.25906807,0.0,-0.7908617,0.0,-0.7700055,0.15593396,0.10267894,-0.19898957,-0.67523754,-0.035433985,0.014327819,-0.098791316,"TotalCharges, tenure, num_services",0.007042109
-0.016173271,-0.2126087,-0.24471167,-1.4338303,-0.057020143,-0.022824803,0.60125506,-0.9202445,0.443696,-0.03660721,0.009963166,-0.15095957,-0.0653916,0.0,0.08959108,-0.30627918,-0.0014324219,0.0,-0.06221468,0.0,0.6077517,0.0,-0.37198994,0.0,-0.0789178,0.0,-0.73092115,0.0,-0.92638534,-0.39678308,-0.16540831,-0.14527816,-0.75285697,-0.051781062,-0.0006455538,-0.14102058,"tenure, StreamingMovies_Yes, TotalCharges",0.003876816
-0.028332522,0.044667434,0.043983232,-0.09835197,-0.023885693,0.11035989,-0.2228301,-0.6540424,-0.17498866,0.18344803,0.032274168,-0.11146997,-0.24232249,0.0,0.44869223,0.4128311,-0.0014941575,0.0,-0.1349783,0.0,-0.60884446,0.0,0.7468341,0.0,-0.11550115,0.0,-1.0298682,0.0,0.88489157,0.11639582,0.2054372,0.49377593,-0.9283692,-0.09354437,0.052229486,-0.09682106,"StreamingTV_Yes, PaymentMethod_Electronic check, StreamingMovies_Yes",0.31031415
-0.079573326,-0.04953818,-0.12969525,-0.48168233,-0.07584067,-0.066210374,-0.19514254,-0.66531825,-1.1733289,-1.4495877,0.005579306,0.061652847,0.008488431,0.0,0.28988162,-0.4551631,-0.00062040717,0.0,0.37817746,0.0,-0.3207284,0.0,0.5199964,0.0,0.2815187,0.0,0.0839741,0.0,0.45002946,-0.093863934,-1.4722735,-0.12943536,-0.70143145,-0.07848386,0.011620229,-0.11256906,"Contract_Two year, charge_per_service, num_services",0.0035107858
-0.102692686,-0.28944662,-0.20346761,1.4431808,-0.043068904,0.014348928,0.45494843,1.1535424,0.8065084,1.3102366,-0.010491196,-0.09570712,-0.08708112,0.0,-0.10190434,0.3902178,-0.0033663616,0.0,-0.058365416,0.0,-0.4853807,0.0,-0.3280509,0.0,-0.083184,0.0,-0.27788737,0.0,-0.38936457,0.117175415,0.15228358,-0.12880746,0.5287037,-0.191097,-0.087427355,0.13349742,"tenure, charge_per_service, TotalCharges",0.9715025
0.07511861,0.10589745,0.04738192,0.34815377,-0.049617287,-0.13393158,0.5592349,0.06375433,0.12793298,1.6938174,-0.013811357,-0.08092496,0.06994669,0.0,-0.38447952,0.25380123,-0.0038033887,0.0,-0.060586557,0.0,-0.2539045,0.0,-0.37196258,0.0,-0.1328885,0.0,0.6771197,0.0,-0.55113244,0.056961615,0.1500543,-0.14820462,0.79707474,-0.16094875,-0.028059367,0.09745581,"charge_per_service, PaymentMethod_Electronic check, StreamingTV_Yes",0.93938166
-0.01103917,0.08454338,0.020743331,0.76565355,-0.1969243,0.088007145,0.013951035,-0.18608706,-0.29502425,-1.0305202,-0.022468165,0.10092811,0.031843055,0.0,-0.04954201,-0.23586774,-0.003872989,0.0,0.32012293,0.0,-0.50488937,0.0,-0.3327837,0.0,0.08262801,0.0,-0.51433015,0.0,-0.34847614,0.09276955,0.2003776,-0.265936,0.74634075,-0.17106715,-0.010173531,0.08661819,"charge_per_service, tenure, PaymentMethod_Electronic check",0.1746099
0.024532465,0.14230698,0.08088834,-0.08034752,-0.04302603,0.03470275,-0.26354623,0.10199048,-0.0352272,0.45715716,-0.027256664,-0.2693943,-0.04588661,0.0,0.36687773,-0.55428326,-0.0016575583,0.0,-0.13252556,0.0,-0.30483866,0.0,-0.4666608,0.0,-0.09769246,0.0,0.5545616,0.0,0.7194753,0.022456704,0.19090477,0.56128865,-1.0010481,-0.17300588,-0.048936374,0.15250157,"PaymentMethod_Electronic check, StreamingMovies_Yes, PaymentMethod_Credit card (automatic)",0.463934
0.015257085,0.038411874,0.028481245,0.17941295,-0.01614775,0.06921788,-0.19701128,-0.5224552,-0.60141563,0.58626395,0.005426865,0.19647418,0.006598428,0.0,-0.40998113,0.28234312,-0.0015629514,0.0,0.5982946,0.0,-0.5115405,0.0,0.6744378,0.0,-0.12032202,0.0,0.7489592,0.0,-0.8502365,0.22093707,0.20065974,-0.11086233,-0.75053734,-0.087867476,0.020987242,-0.123027384,"StreamingMovies_Yes, PaymentMethod_Electronic check, StreamingTV_Yes",0.391829
-0.0017505268,-0.16291372,0.050948218,-1.5622385,-0.026707722,0.06677495,0.46529126,-0.6041824,0.0035932595,0.5746658,0.0087459255,-0.1225743,-0.051540364,0.0,0.24810058,0.32436952,-0.0012690211,0.0,-0.116316244,0.0,0.7693077,0.0,0.64810455,0.0,-0.15644516,0.0,-0.7187546,0.0,-0.7274312,0.21482843,0.1715263,-0.07603225,-0.6019657,-0.057221875,0.061633795,-0.11877199,"tenure, OnlineBackup_Yes, StreamingMovies_Yes",0.18137613
-0.09219789,-0.17781015,0.023776714,-0.6792199,-0.03781473,0.101209655,-0.2860552,-0.36673778,-0.6324435,0.14073813,0.020728659,-0.32015476,0.059561945,0.0,0.33816794,0.30912122,-0.00083869125,0.0,-0.12556098,0.0,0.36433595,0.0,0.6735929,0.0,-0.12875667,0.0,-1.1156157,0.0,0.37013894,0.103221536,0.11416864,-0.20041828,0.56556994,-0.16035664,0.032532528,-0.040240847,"StreamingTV_Yes, tenure, DeviceProtection_Yes",0.23936138
0.016857803,0.08296137,-0.179034,1.5881042,-0.0388244,-0.08406479,0.38857743,0.31132475,0.92445725,0.5696207,-0.01061697,-0.03186691,0.0065277806,0.0,-0.11666838,-0.3027309,-0.003872989,0.0,-0.09393383,0.0,-0.25716123,0.0,-0.38144,0.0,-0.077251844,0.0,-0.39706,0.0,-0.5136088,0.17983347,0.22735897,-0.1642671,-0.7316696,0.38449442,-0.04954565,0.21922167,"tenure, num_services, PaymentMethod_Electronic check",0.8110575
-0.0044718166,0.077289626,0.06782062,-0.009801215,-0.13268726,-0.021328378,0.80447644,0.5963934,0.82596713,-1.3107468,-0.016183607,0.14583443,0.052175,0.0,-0.37577024,-0.2191848,0.11545408,0.0,-0.041058198,0.0,-0.24476528,0.0,-0.3131952,0.0,-0.19484466,0.0,-0.36007148,0.0,-0.4029307,0.18393251,0.34145904,-0.16554826,-1.1295458,0.49819764,-0.047362544,0.14131309,"charge_per_service, PaymentMethod_Electronic check, num_services",0.24085262
-0.0081194425,0.101354696,0.07472822,0.20696318,0.31047106,-0.08614572,0.16955058,-0.11690589,0.96549374,0.29281178,-0.011716567,-0.0374912,-0.11617199,0.0,-0.3546076,-0.19957359,-0.012098611,0.0,-0.06655636,0.0,-0.24352539,0.0,-0.40435416,0.0,-0.20417504,0.0,-0.5532973,0.0,-0.5185174,0.13487276,0.1773604,-0.065190285,-0.7491814,-0.15964767,-0.065858774,0.1834301,"num_services, PaymentMethod_Electronic check, StreamingTV_Yes",0.2034412
-0.053804874,-0.100282006,-0.13128097,-1.6602042,-0.05220489,-0.08179157,-0.113648176,-1.00131,-1.4119197,-1.4842016,0.0134614725,-0.09071033,0.048351582,0.0,0.16922426,-0.41893053,-0.0006027703,0.0,0.057272602,0.0,0.40170702,0.0,0.18100716,0.0,0.22257632,0.0,0.32854873,0.0,0.5817386,-0.06676763,-1.2358422,-0.22489344,-0.8950786,0.062480923,-0.023319978,-0.12003706,"tenure, charge_per_service, num_services",0.00081680657
0.05009305,-0.19376872,-0.018512502,-2.156412,-0.031980522,0.014207192,-0.4382273,-0.94562477,-0.9574692,-0.16130765,0.004609269,0.064322844,-0.114267044,0.0,-0.60245144,0.3149848,-0.0009146932,0.0,0.41698042,0.0,-0.4643763,0.0,0.72384256,0.0,-0.2871972,0.0,0.6379583,0.0,0.5787489,-0.07227772,-1.4297006,-0.1487713,-0.66539145,-0.057199657,-0.0032571345,-0.11081706,"tenure, Contract_Two year, num_services",0.0023219923
-0.00064865535,-0.114442565,0.06795679,-0.3000322,-0.16306992,-0.3165782,0.32196423,-0.4772622,-0.17882097,-0.66945136,0.005880751,0.11816002,0.037584763,0.0,-0.4058532,-0.44794223,-0.0043081595,0.0,-0.25905496,0.0,-0.55508065,0.0,0.2834495,0.0,0.51402307,0.0,-0.7532256,0.0,-0.40806445,0.096192256,0.1808064,-0.25612503,0.70064527,-0.17586558,-0.07923156,-0.049187135,"StreamingTV_Yes, PaymentMethod_Electronic check, charge_per_service",0.03569459
-0.018858267,0.1483336,0.06108236,-1.1658903,-0.0815263,-0.04881563,0.6227938,0.30028313,0.7284345,-1.6138794,0.006870647,0.08085949,-0.052137956,0.0,-0.43790868,-0.4374048,0.12035155,0.0,-0.14729324,0.0,-0.3274036,0.0,-0.21174882,0.0,-0.19417699,0.0,-0.37748656,0.0,-0.39376625,-0.016863083,-1.7537377,-0.15204139,-1.0550468,0.4177393,-0.057025168,-0.14612858,"Contract_Two year, charge_per_service, tenure",0.002002771
-0.02359211,-0.1551122,0.05759235,-1.0571237,-0.17586216,-0.05188009,-0.16109946,-0.9610563,0.5799002,-0.69397545,0.0059905457,-0.07670675,-0.038045302,0.0,0.22749485,-0.47686893,0.058171347,0.0,-0.103431374,0.0,-0.5729012,0.0,-0.2283225,0.0,-0.21581346,0.0,-0.32452485,0.0,-0.49002096,0.009207153,-1.2112023,-0.083906405,-0.65954155,-0.023924483,-0.0438091,-0.13691288,"Contract_Two year, tenure, TotalCharges",0.0008787736
-0.03790205,-0.20530345,-0.52856266,-0.80091304,-0.024636388,0.060789756,-1.1470169,-0.50750846,-0.72132015,0.26130676,0.012446381,0.1818851,-0.015844697,0.0,0.18317083,0.25488195,-0.0014324219,0.0,-0.13213179,0.0,0.4402404,0.0,-0.6167562,0.0,0.12622121,0.0,0.55514526,0.0,-1.5835215,0.16484144,0.14530447,0.50215083,-0.94499,-0.10269886,-0.010475064,-0.11131142,"StreamingMovies_Yes, MonthlyCharges, PaymentMethod_Electronic check",0.009826784
0.0073927166,0.05563668,0.06796546,-0.18439893,-0.029112363,-0.13397071,-0.32591796,-0.7352022,-0.42801958,0.44033223,0.003291709,0.24866843,-0.02952968,0.0,-0.44514993,0.24975042,-0.0047808792,0.0,0.39394757,0.0,-0.34656882,0.0,-0.28271204,0.0,-0.21458548,0.0,0.80883664,0.0,-0.68314785,0.114158124,0.15969329,-0.17429295,0.7858444,-0.12600961,0.018501587,-0.04551657,"StreamingTV_Yes, PaymentMethod_Electronic check, TotalCharges",0.30075118
0.08570171,-0.06945196,0.01890367,-0.9526877,-0.051209185,0.05885435,-0.032209042,0.0024088705,-0.26621377,-0.26002637,0.005579306,0.39944717,-0.042820875,0.0,0.32233223,-0.3692308,-0.0008079108,0.0,-0.11932938,0.0,-0.23227267,0.0,0.339443,0.0,-0.093130864,0.0,0.31939602,0.0,0.6366066,-0.018177046,-0.48391855,0.6389488,-1.2081507,-0.116712265,-0.013413327,-0.11113248,"PaymentMethod_Electronic check, tenure, PaymentMethod_Credit card (automatic)",0.16491538
-0.17656076,-0.05047401,0.05085395,-0.0062710894,-0.029430155,-0.06874497,0.17262933,0.16267192,0.6768247,0.7383281,-0.047793444,-0.090174615,-0.12811027,0.0,0.52269644,0.38236758,-0.001620705,0.0,0.0020306383,0.0,-0.5355092,0.0,-0.23881297,0.0,-0.12948462,0.0,-0.7007593,0.0,0.73716444,0.019010894,0.20992719,0.49429694,-0.8453404,-0.12435454,-0.054396003,0.18239293,"PaymentMethod_Electronic check, charge_per_service, StreamingMovies_Yes",0.752973
0.043829117,0.105951294,0.053953726,-0.28007364,-0.058674317,-0.0013673079,0.2128118,0.24212065,1.0050915,0.9994062,0.0073190443,-0.077370726,0.14983308,0.0,-0.4003851,0.31397498,-0.004681011,0.0,-0.104638964,0.0,-0.6502514,0.0,-0.32953703,0.0,-0.17904982,0.0,-0.47383165,0.0,-0.46531257,0.077077076,0.14650124,-0.15061817,0.9104992,-0.14906162,0.1809054,-0.14596254,"num_services, charge_per_service, PaymentMethod_Electronic check",0.7250463
0.004736422,-0.20144133,0.13631637,-0.84476256,-0.3226035,-0.14061229,-0.05502483,-0.089700826,0.93512994,-0.9680099,0.005020509,0.14221817,-0.105851315,0.0,0.2413203,-0.48955444,0.11894358,0.0,-0.13453251,0.0,-0.41467437,0.0,-0.17491454,0.0,-0.20599507,0.0,-0.49133748,0.0,-0.4844555,0.06467955,0.18112239,-0.24700174,0.6973545,-0.16768393,0.33014995,-0.0929913,"charge_per_service, num_services, tenure",0.058250748
-0.01566674,0.03451332,0.032062232,0.7828315,-0.08613474,-0.06141881,0.36847627,0.3900754,0.90530145,-2.2108183,-0.016139569,0.13117942,0.01934284,0.0,-0.28066453,-0.39356586,0.107984215,0.0,-0.114308596,0.0,-0.35212427,0.0,-0.30606738,0.0,-0.12666568,0.0,-0.35016698,0.0,-0.35444844,0.19576944,0.3299115,0.09103113,-1.2780713,-0.7156462,-0.10993744,0.1436781,"charge_per_service, PaymentMethod_Electronic check, num_services",0.037380237
0.011293988,0.09330928,0.024435634,-0.19896321,-0.08892505,-0.016930467,0.68398106,-0.39252532,0.9569904,-1.8508137,0.006870647,0.14938708,-0.019855706,0.0,-0.5147409,-0.43060052,0.12745844,0.0,-0.16942576,0.0,-0.3172093,0.0,-0.2037767,0.0,-0.19149207,0.0,-0.24640238,0.0,-0.6171849,-0.13578308,-0.31002888,0.47067615,-1.2737987,-0.2366251,-0.088842675,-0.11851182,"charge_per_service, PaymentMethod_Electronic check, num_services",0.0073413807
-0.103946485,-0.3211223,0.09816976,1.1667956,-0.04776147,0.048263278,0.23043019,0.9233035,-0.44414303,0.7658684,-0.011245812,-0.16935335,0.036088407,0.0,0.3254612,0.3349816,-0.0014131645,0.0,-0.12205478,0.0,-0.44599277,0.0,-0.45204696,0.0,-0.0073201037,0.0,0.4369298,0.0,0.44586948,0.10113161,0.14208347,-0.13107398,0.71318924,-0.17266215,-0.04563987,0.08848676,"tenure, TotalCharges, charge_per_service",0.9668323
-0.061521415,0.20625061,0.093945295,-0.40569532,-0.079113714,0.013038741,0.33107945,0.12701568,-0.16720752,-0.42895535,0.030252423,0.30535236,-0.06795716,0.0,0.19678967,-0.29031995,-0.003616042,0.0,0.34677497,0.0,0.47487366,0.0,-0.4355441,0.0,-0.15447083,0.0,-0.49386042,0.0,-0.4161265,0.093524344,0.23377852,0.9471568,-1.1656195,-0.12686804,0.017404385,-0.07703229,"PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic), StreamingTV_Yes",0.27577868
-0.015562429,0.034912433,0.03261992,0.5823651,-0.027165303,0.023092246,-0.01286654,0.107634805,0.15378566,0.5475359,-0.037702408,0.13504523,-0.044780172,0.0,0.3907996,0.3073652,-0.0033052235,0.0,0.18944056,0.0,-0.31669915,0.0,-0.4079756,0.0,-0.192441,0.0,-0.80811024,0.0,-0.72646475,0.082913056,0.20392896,-0.18401156,-0.9034256,0.1857463,-0.020480022,0.13846418,"PaymentMethod_Electronic check, StreamingTV_Yes, StreamingMovies_Yes",0.35567912
-0.014393125,0.06264939,0.07941674,1.1483976,-0.09034994,0.053640682,0.6065768,0.94391227,0.9563682,-0.9690844,-0.016139569,0.097089045,-0.061132908,0.0,-0.2980923,-0.31653413,0.107984215,0.0,-0.07505896,0.0,-0.30081192,0.0,-0.29738858,0.0,-0.105005294,0.0,-0.42533395,0.0,-0.37091115,0.24415566,0.39345762,-0.11215676,-0.94544524,0.6759609,-0.057723448,0.24222346,"tenure, charge_per_service, num_services",0.75904375
-0.013684713,-0.13804775,0.04804794,-1.6372992,-0.17142196,-0.07498321,0.026197067,-0.7224244,0.63070935,-0.5342773,0.005020509,-0.20862535,0.073143765,0.0,0.19028603,-0.43954414,0.058171347,0.0,-0.052182432,0.0,-0.49113065,0.0,-0.20940799,0.0,-0.24045168,0.0,-0.41563618,0.0,-0.5247785,0.014454687,-0.7543018,-0.08063083,-0.64082074,-0.024072235,-0.022941574,-0.14111505,"tenure, Contract_Two year, TotalCharges",0.0015003241
-0.03060621,0.13861136,0.017487265,-0.1886858,-0.12573051,-0.13181576,-0.16870427,-0.04819478,-0.48937976,-1.1261287,-0.043288305,0.09811493,0.045839522,0.0,0.20444664,-0.367409,-0.0015520686,0.0,0.31347218,0.0,-0.49182805,0.0,0.2938096,0.0,0.20594648,0.0,-0.5966711,0.0,-0.42823982,0.11614179,0.30628344,-0.20202708,-1.0228983,0.6188669,-0.0016632142,0.18640901,"charge_per_service, PaymentMethod_Electronic check, PaymentMethod_Mailed check",0.050776035
-0.046172414,-0.08397327,0.04157473,-0.00841957,0.20286107,0.057167545,-0.10115923,-0.7253198,0.0005879104,-1.8024461,0.0068507884,0.07108185,-0.05231109,0.0,-0.5720994,-0.40802175,-0.0016430675,0.0,0.6001241,0.0,-0.508602,0.0,0.5180367,0.0,0.4051377,0.0,-0.36096457,0.0,-0.32231027,0.029544063,-1.2864087,0.47801885,-1.1891764,-0.15383188,0.08167329,-0.10801111,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",0.00523553
-0.20289452,-0.29610842,0.070248075,-0.11027242,-0.03896202,0.063434884,0.066657744,-0.71210206,-0.7143683,0.6109416,0.0066326214,-0.14138281,0.12103298,0.0,0.28545967,0.2665446,-0.001002092,0.0,-0.028014574,0.0,0.9328423,0.0,-0.5978659,0.0,-0.036294237,0.0,0.6641904,0.0,0.71654373,0.07039702,0.11518077,-0.236257,0.6787243,-0.13062815,-0.014563606,-0.03964714,"OnlineBackup_Yes, StreamingMovies_Yes, num_services",0.7957013
-0.06793707,-0.18729687,-0.17637427,-0.12319319,-0.0031568892,-0.048649147,0.0017255228,0.069814116,-1.3527821,-0.6987985,0.012789493,0.059552353,0.105227605,0.0,-0.4112505,-0.47923335,-0.0007095528,0.0,0.40969,0.0,0.5184175,0.0,0.48100725,0.0,-0.28792483,0.0,0.33837333,0.0,0.42642,-0.09546342,-1.7523133,0.74464065,-1.0003697,-0.121310435,0.0005844919,-0.118471906,"Contract_Two year, num_services, PaymentMethod_Electronic check",0.022624882
-0.05003456,-0.11188586,0.019646417,-0.036767323,-0.026943615,0.104649134,-0.5535673,-0.23486404,-0.82703364,0.19817992,0.019140914,0.14693445,0.11697771,0.0,0.364143,0.36913455,-0.000874751,0.0,-0.17928363,0.0,-0.48327914,0.0,0.55830777,0.0,0.0004891856,0.0,-0.8492059,0.0,0.46417198,0.09507357,0.18104365,0.612914,-1.0646331,-0.11147467,0.023624452,-0.09271091,"PaymentMethod_Electronic check, StreamingTV_Yes, num_services",0.2047357
0.0074582407,-0.19515546,-0.20190698,0.5907767,-0.038243335,0.017521208,0.13572267,0.024444345,0.7691987,1.0396068,-0.011569019,-0.08110326,-0.032191057,0.0,-0.42001113,0.27459207,-0.0038033887,0.0,-0.009752454,0.0,-0.39390048,0.0,-0.37437683,0.0,-0.17764686,0.0,-0.34142852,0.0,-0.42275253,0.13019842,0.19450322,0.3937891,-0.7576007,-0.13946213,-0.097793385,0.1465698,"charge_per_service, num_services, PaymentMethod_Electronic check",0.5042141
0.07310023,0.003440414,0.04266179,-1.8766891,-0.15998049,0.11518834,-0.17989244,-0.9218318,0.43680507,-0.57716876,0.009402612,-0.15775155,-0.085051775,0.0,0.14414804,-0.40156415,0.058171347,0.0,-0.072654694,0.0,-0.5120571,0.0,-0.16519387,0.0,-0.22659925,0.0,-0.4063848,0.0,-0.5387876,0.012154021,-0.61039513,-0.2138493,-1.0742195,0.41421577,-0.07808203,-0.132955,"tenure, PaymentMethod_Electronic check, TotalCharges",0.00083216623
